"Мощность на валу Time";"Мощность на валу ValueY";"Частота Time";"Частота ValueY";"Температура радиатора Time";"Температура радиатора ValueY";"Напряжение Time";"Напряжение ValueY";"Ток Time";"Ток ValueY"
28.05.2020 9:21:55;46,1599998474121;28.05.2020 9:21:55;45,2000007629395;28.05.2020 9:21:55;54;28.05.2020 9:21:55;508;28.05.2020 9:21:55;86,4899978637695
28.05.2020 9:22:55;46,4099998474121;28.05.2020 9:22:55;45,2000007629395;28.05.2020 9:22:55;54;28.05.2020 9:22:55;509;28.05.2020 9:22:55;86,1999969482422
28.05.2020 9:23:55;46,1800003051758;28.05.2020 9:23:55;45,2000007629395;28.05.2020 9:23:55;54;28.05.2020 9:23:55;510;28.05.2020 9:23:55;86,1999969482422
28.05.2020 9:24:55;46,1499977111816;28.05.2020 9:24:55;45,2000007629395;28.05.2020 9:24:55;54;28.05.2020 9:24:55;511;28.05.2020 9:24:55;86,4899978637695
28.05.2020 9:25:55;46,3999977111816;28.05.2020 9:25:55;45,2000007629395;28.05.2020 9:25:55;54;28.05.2020 9:25:55;511;28.05.2020 9:25:55;85,9199981689453
28.05.2020 9:26:55;46,379997253418;28.05.2020 9:26:55;45,2000007629395;28.05.2020 9:26:55;54;28.05.2020 9:26:55;511;28.05.2020 9:26:55;86,6599960327148
28.05.2020 9:27:55;46,0900001525879;28.05.2020 9:27:55;45,2000007629395;28.05.2020 9:27:55;54;28.05.2020 9:27:55;510;28.05.2020 9:27:55;86,5599975585938
28.05.2020 9:28:55;46,3499984741211;28.05.2020 9:28:55;45,2000007629395;28.05.2020 9:28:55;54;28.05.2020 9:28:55;510;28.05.2020 9:28:55;86,7399978637695
28.05.2020 9:29:55;46,0099983215332;28.05.2020 9:29:55;45,2000007629395;28.05.2020 9:29:55;54;28.05.2020 9:29:55;510;28.05.2020 9:29:55;86,379997253418
28.05.2020 9:30:55;46,4199981689453;28.05.2020 9:30:55;45,2000007629395;28.05.2020 9:30:55;54;28.05.2020 9:30:55;511;28.05.2020 9:30:55;86,4899978637695
28.05.2020 9:31:55;46,2000007629395;28.05.2020 9:31:55;45,2000007629395;28.05.2020 9:31:55;54;28.05.2020 9:31:55;510;28.05.2020 9:31:55;86,379997253418
28.05.2020 9:32:55;46,2999992370605;28.05.2020 9:32:55;45,2000007629395;28.05.2020 9:32:55;54;28.05.2020 9:32:55;510;28.05.2020 9:32:55;86,5199966430664
28.05.2020 9:33:55;46,3299980163574;28.05.2020 9:33:55;45,2000007629395;28.05.2020 9:33:55;54;28.05.2020 9:33:55;512;28.05.2020 9:33:55;86,3099975585938
28.05.2020 9:34:55;46,1800003051758;28.05.2020 9:34:55;45,2000007629395;28.05.2020 9:34:55;54;28.05.2020 9:34:55;510;28.05.2020 9:34:55;86,3499984741211
28.05.2020 9:35:55;46,2799987792969;28.05.2020 9:35:55;45,2000007629395;28.05.2020 9:35:55;54;28.05.2020 9:35:55;510;28.05.2020 9:35:55;86,2399978637695
28.05.2020 9:36:55;46,4899978637695;28.05.2020 9:36:55;45,2000007629395;28.05.2020 9:36:55;54;28.05.2020 9:36:55;512;28.05.2020 9:36:55;86,3499984741211
28.05.2020 9:37:55;46,1699981689453;28.05.2020 9:37:55;45,2000007629395;28.05.2020 9:37:55;54;28.05.2020 9:37:55;514;28.05.2020 9:37:55;86,4899978637695
28.05.2020 9:38:55;46,4099998474121;28.05.2020 9:38:55;45,2000007629395;28.05.2020 9:38:55;54;28.05.2020 9:38:55;514;28.05.2020 9:38:55;86,8399963378906
28.05.2020 9:39:55;46,0699996948242;28.05.2020 9:39:55;45,2000007629395;28.05.2020 9:39:55;54;28.05.2020 9:39:55;514;28.05.2020 9:39:55;86,2399978637695
28.05.2020 9:40:55;45,9199981689453;28.05.2020 9:40:55;45,2000007629395;28.05.2020 9:40:55;54;28.05.2020 9:40:55;514;28.05.2020 9:40:55;86,2799987792969
28.05.2020 9:41:55;46,3999977111816;28.05.2020 9:41:55;45,2000007629395;28.05.2020 9:41:55;54;28.05.2020 9:41:55;514;28.05.2020 9:41:55;86,5599975585938
28.05.2020 9:42:55;46,1499977111816;28.05.2020 9:42:55;45,2000007629395;28.05.2020 9:42:55;54;28.05.2020 9:42:55;514;28.05.2020 9:42:55;86,629997253418
28.05.2020 9:43:55;46,1399993896484;28.05.2020 9:43:55;45,2000007629395;28.05.2020 9:43:55;54;28.05.2020 9:43:55;515;28.05.2020 9:43:55;86,5599975585938
28.05.2020 9:44:55;46,2000007629395;28.05.2020 9:44:55;45,2000007629395;28.05.2020 9:44:55;54;28.05.2020 9:44:55;513;28.05.2020 9:44:55;86,9499969482422
28.05.2020 9:45:55;46,1699981689453;28.05.2020 9:45:55;45,2000007629395;28.05.2020 9:45:55;54;28.05.2020 9:45:55;513;28.05.2020 9:45:55;86,879997253418
28.05.2020 9:46:55;46,2199974060059;28.05.2020 9:46:55;45,2000007629395;28.05.2020 9:46:55;54;28.05.2020 9:46:55;513;28.05.2020 9:46:55;86,4499969482422
28.05.2020 9:47:55;46,0499992370605;28.05.2020 9:47:55;45,2000007629395;28.05.2020 9:47:55;54;28.05.2020 9:47:55;513;28.05.2020 9:47:55;86,879997253418
28.05.2020 9:48:55;46,1199989318848;28.05.2020 9:48:55;45,2000007629395;28.05.2020 9:48:55;54;28.05.2020 9:48:55;513;28.05.2020 9:48:55;86,2799987792969
28.05.2020 9:49:55;46,2700004577637;28.05.2020 9:49:55;45,2000007629395;28.05.2020 9:49:55;54;28.05.2020 9:49:55;513;28.05.2020 9:49:55;86,4899978637695
28.05.2020 9:50:55;46,2899971008301;28.05.2020 9:50:55;45,2000007629395;28.05.2020 9:50:55;54;28.05.2020 9:50:55;512;28.05.2020 9:50:55;86,4199981689453
28.05.2020 9:51:55;46,1800003051758;28.05.2020 9:51:55;45,2000007629395;28.05.2020 9:51:55;54;28.05.2020 9:51:55;512;28.05.2020 9:51:55;86,8399963378906
28.05.2020 9:52:55;46,2199974060059;28.05.2020 9:52:55;45,2000007629395;28.05.2020 9:52:55;54;28.05.2020 9:52:55;512;28.05.2020 9:52:55;86,5199966430664
28.05.2020 9:53:55;46,0699996948242;28.05.2020 9:53:55;45,2000007629395;28.05.2020 9:53:55;54;28.05.2020 9:53:55;514;28.05.2020 9:53:55;85,9899978637695
28.05.2020 9:54:55;46,0399971008301;28.05.2020 9:54:55;45,2000007629395;28.05.2020 9:54:55;54;28.05.2020 9:54:55;513;28.05.2020 9:54:55;86,4199981689453
28.05.2020 9:55:55;46,25;28.05.2020 9:55:55;45,2000007629395;28.05.2020 9:55:55;54;28.05.2020 9:55:55;511;28.05.2020 9:55:55;86,8099975585938
28.05.2020 9:56:55;46,3299980163574;28.05.2020 9:56:55;45,2000007629395;28.05.2020 9:56:55;54;28.05.2020 9:56:55;513;28.05.2020 9:56:55;86,379997253418
28.05.2020 9:57:55;46,2999992370605;28.05.2020 9:57:55;45,2000007629395;28.05.2020 9:57:55;54;28.05.2020 9:57:55;514;28.05.2020 9:57:55;86,1999969482422
28.05.2020 9:58:55;46,2999992370605;28.05.2020 9:58:55;45,2000007629395;28.05.2020 9:58:55;54;28.05.2020 9:58:55;515;28.05.2020 9:58:55;85,9599990844727
28.05.2020 9:59:55;46,0900001525879;28.05.2020 9:59:55;45,2000007629395;28.05.2020 9:59:55;54;28.05.2020 9:59:55;513;28.05.2020 9:59:55;86,2799987792969
28.05.2020 10:00:55;46,3999977111816;28.05.2020 10:00:55;45,2000007629395;28.05.2020 10:00:55;54;28.05.2020 10:00:55;515;28.05.2020 10:00:55;86,4499969482422
28.05.2020 10:01:55;45,7399978637695;28.05.2020 10:01:55;45,2000007629395;28.05.2020 10:01:55;54;28.05.2020 10:01:55;515;28.05.2020 10:01:55;86,2799987792969
28.05.2020 10:02:55;46,1499977111816;28.05.2020 10:02:55;45,2000007629395;28.05.2020 10:02:55;54;28.05.2020 10:02:55;514;28.05.2020 10:02:55;86,1999969482422
28.05.2020 10:03:55;46,4099998474121;28.05.2020 10:03:55;45,2000007629395;28.05.2020 10:03:55;54;28.05.2020 10:03:55;515;28.05.2020 10:03:55;86,3099975585938
28.05.2020 10:04:55;46,1699981689453;28.05.2020 10:04:55;45,2000007629395;28.05.2020 10:04:55;54;28.05.2020 10:04:55;514;28.05.2020 10:04:55;86,6999969482422
28.05.2020 10:05:55;46,2899971008301;28.05.2020 10:05:55;45,2000007629395;28.05.2020 10:05:55;54;28.05.2020 10:05:55;514;28.05.2020 10:05:55;86,6999969482422
28.05.2020 10:06:55;46,25;28.05.2020 10:06:55;45,2000007629395;28.05.2020 10:06:55;54;28.05.2020 10:06:55;514;28.05.2020 10:06:55;85,9599990844727
28.05.2020 10:07:55;46,3299980163574;28.05.2020 10:07:55;45,2000007629395;28.05.2020 10:07:55;54;28.05.2020 10:07:55;514;28.05.2020 10:07:55;86,4899978637695
28.05.2020 10:08:55;46,1599998474121;28.05.2020 10:08:55;45,2000007629395;28.05.2020 10:08:55;54;28.05.2020 10:08:55;514;28.05.2020 10:08:55;86,629997253418
28.05.2020 10:09:55;46,129997253418;28.05.2020 10:09:55;45,2000007629395;28.05.2020 10:09:55;54;28.05.2020 10:09:55;515;28.05.2020 10:09:55;86,3099975585938
28.05.2020 10:10:55;46,2599983215332;28.05.2020 10:10:55;45,2000007629395;28.05.2020 10:10:55;54;28.05.2020 10:10:55;513;28.05.2020 10:10:55;86,0599975585938
28.05.2020 10:11:55;46,2599983215332;28.05.2020 10:11:55;45,2000007629395;28.05.2020 10:11:55;55;28.05.2020 10:11:55;514;28.05.2020 10:11:55;86,379997253418
28.05.2020 10:12:55;46,2299995422363;28.05.2020 10:12:55;45,2000007629395;28.05.2020 10:12:55;55;28.05.2020 10:12:55;514;28.05.2020 10:12:55;86,7699966430664
28.05.2020 10:13:55;46,129997253418;28.05.2020 10:13:55;45,2000007629395;28.05.2020 10:13:55;55;28.05.2020 10:13:55;514;28.05.2020 10:13:55;86,379997253418
28.05.2020 10:14:55;46,1699981689453;28.05.2020 10:14:55;45,2000007629395;28.05.2020 10:14:55;55;28.05.2020 10:14:55;515;28.05.2020 10:14:55;86,2799987792969
28.05.2020 10:15:55;46,0499992370605;28.05.2020 10:15:55;45,2000007629395;28.05.2020 10:15:55;55;28.05.2020 10:15:55;513;28.05.2020 10:15:55;86,129997253418
28.05.2020 10:16:55;46,0399971008301;28.05.2020 10:16:55;45,2000007629395;28.05.2020 10:16:55;55;28.05.2020 10:16:55;515;28.05.2020 10:16:55;85,8899993896484
28.05.2020 10:17:55;46,0900001525879;28.05.2020 10:17:55;45,2000007629395;28.05.2020 10:17:55;55;28.05.2020 10:17:55;515;28.05.2020 10:17:55;86,0599975585938
28.05.2020 10:18:55;46,3299980163574;28.05.2020 10:18:55;45,2000007629395;28.05.2020 10:18:55;55;28.05.2020 10:18:55;513;28.05.2020 10:18:55;86,5899963378906
28.05.2020 10:19:55;46,0799980163574;28.05.2020 10:19:55;45,2000007629395;28.05.2020 10:19:55;55;28.05.2020 10:19:55;512;28.05.2020 10:19:55;86,4199981689453
28.05.2020 10:20:55;46,1399993896484;28.05.2020 10:20:55;45,2000007629395;28.05.2020 10:20:55;55;28.05.2020 10:20:55;512;28.05.2020 10:20:55;86,129997253418
28.05.2020 10:21:55;46,1599998474121;28.05.2020 10:21:55;45,2000007629395;28.05.2020 10:21:55;55;28.05.2020 10:21:55;512;28.05.2020 10:21:55;86,1999969482422
28.05.2020 10:22:55;46,1599998474121;28.05.2020 10:22:55;45,2000007629395;28.05.2020 10:22:55;55;28.05.2020 10:22:55;512;28.05.2020 10:22:55;85,5999984741211
28.05.2020 10:23:55;46,189998626709;28.05.2020 10:23:55;45,2000007629395;28.05.2020 10:23:55;55;28.05.2020 10:23:55;513;28.05.2020 10:23:55;86,5199966430664
28.05.2020 10:24:55;46,1499977111816;28.05.2020 10:24:55;45,2000007629395;28.05.2020 10:24:55;55;28.05.2020 10:24:55;513;28.05.2020 10:24:55;86,0299987792969
28.05.2020 10:25:55;46,2099990844727;28.05.2020 10:25:55;45,2000007629395;28.05.2020 10:25:55;55;28.05.2020 10:25:55;512;28.05.2020 10:25:55;86,0299987792969
28.05.2020 10:26:55;46;28.05.2020 10:26:55;45,2000007629395;28.05.2020 10:26:55;55;28.05.2020 10:26:55;511;28.05.2020 10:26:55;86,3499984741211
28.05.2020 10:27:55;46,0900001525879;28.05.2020 10:27:55;45,2000007629395;28.05.2020 10:27:55;55;28.05.2020 10:27:55;512;28.05.2020 10:27:55;86,7399978637695
28.05.2020 10:28:55;45,8299980163574;28.05.2020 10:28:55;45,2000007629395;28.05.2020 10:28:55;55;28.05.2020 10:28:55;513;28.05.2020 10:28:55;86,3099975585938
28.05.2020 10:29:55;46,0799980163574;28.05.2020 10:29:55;45,2000007629395;28.05.2020 10:29:55;55;28.05.2020 10:29:55;512;28.05.2020 10:29:55;86,2399978637695
28.05.2020 10:30:55;46,1100006103516;28.05.2020 10:30:55;45,2000007629395;28.05.2020 10:30:55;55;28.05.2020 10:30:55;511;28.05.2020 10:30:55;86,5899963378906
28.05.2020 10:31:55;46,1399993896484;28.05.2020 10:31:55;45,2000007629395;28.05.2020 10:31:55;55;28.05.2020 10:31:55;510;28.05.2020 10:31:55;86,1699981689453
28.05.2020 10:32:55;46,0900001525879;28.05.2020 10:32:55;45,2000007629395;28.05.2020 10:32:55;55;28.05.2020 10:32:55;509;28.05.2020 10:32:55;86,2799987792969
28.05.2020 10:33:55;46,1699981689453;28.05.2020 10:33:55;45,2000007629395;28.05.2020 10:33:55;55;28.05.2020 10:33:55;509;28.05.2020 10:33:55;86,5899963378906
28.05.2020 10:34:55;46,2700004577637;28.05.2020 10:34:55;45,2000007629395;28.05.2020 10:34:55;55;28.05.2020 10:34:55;509;28.05.2020 10:34:55;86,2399978637695
28.05.2020 10:35:55;46,0699996948242;28.05.2020 10:35:55;45,2000007629395;28.05.2020 10:35:55;55;28.05.2020 10:35:55;510;28.05.2020 10:35:55;86,2799987792969
28.05.2020 10:36:55;46,189998626709;28.05.2020 10:36:55;45,2000007629395;28.05.2020 10:36:55;55;28.05.2020 10:36:55;511;28.05.2020 10:36:55;86,4499969482422
28.05.2020 10:37:55;46,3699989318848;28.05.2020 10:37:55;45,2000007629395;28.05.2020 10:37:55;55;28.05.2020 10:37:55;511;28.05.2020 10:37:55;86,5199966430664
28.05.2020 10:38:55;46;28.05.2020 10:38:55;45,2000007629395;28.05.2020 10:38:55;55;28.05.2020 10:38:55;509;28.05.2020 10:38:55;86,1999969482422
28.05.2020 10:39:55;46;28.05.2020 10:39:55;45,2000007629395;28.05.2020 10:39:55;55;28.05.2020 10:39:55;510;28.05.2020 10:39:55;86,0599975585938
28.05.2020 10:40:55;46,1199989318848;28.05.2020 10:40:55;45,2000007629395;28.05.2020 10:40:55;55;28.05.2020 10:40:55;510;28.05.2020 10:40:55;85,9199981689453
28.05.2020 10:41:55;46,2000007629395;28.05.2020 10:41:55;45,2000007629395;28.05.2020 10:41:55;55;28.05.2020 10:41:55;510;28.05.2020 10:41:55;86,629997253418
28.05.2020 10:42:55;46,1399993896484;28.05.2020 10:42:55;45,2000007629395;28.05.2020 10:42:55;55;28.05.2020 10:42:55;508;28.05.2020 10:42:55;86,4199981689453
28.05.2020 10:43:55;45,9199981689453;28.05.2020 10:43:55;45,2000007629395;28.05.2020 10:43:55;55;28.05.2020 10:43:55;508;28.05.2020 10:43:55;86,2399978637695
28.05.2020 10:44:55;46,1699981689453;28.05.2020 10:44:55;45,2000007629395;28.05.2020 10:44:55;55;28.05.2020 10:44:55;509;28.05.2020 10:44:55;86,129997253418
28.05.2020 10:45:55;46,3600006103516;28.05.2020 10:45:55;45,2000007629395;28.05.2020 10:45:55;55;28.05.2020 10:45:55;510;28.05.2020 10:45:55;86,4499969482422
28.05.2020 10:46:55;46,0999984741211;28.05.2020 10:46:55;45,2000007629395;28.05.2020 10:46:55;55;28.05.2020 10:46:55;510;28.05.2020 10:46:55;86,379997253418
28.05.2020 10:47:55;46,1399993896484;28.05.2020 10:47:55;45,2000007629395;28.05.2020 10:47:55;55;28.05.2020 10:47:55;512;28.05.2020 10:47:55;86,3099975585938
28.05.2020 10:48:55;46,2099990844727;28.05.2020 10:48:55;45,2000007629395;28.05.2020 10:48:55;55;28.05.2020 10:48:55;512;28.05.2020 10:48:55;86,7399978637695
28.05.2020 10:49:55;46,5099983215332;28.05.2020 10:49:55;45,2000007629395;28.05.2020 10:49:55;55;28.05.2020 10:49:55;512;28.05.2020 10:49:55;87,3399963378906
28.05.2020 10:50:55;46,1699981689453;28.05.2020 10:50:55;45,2000007629395;28.05.2020 10:50:55;55;28.05.2020 10:50:55;513;28.05.2020 10:50:55;86,3099975585938
28.05.2020 10:51:55;45,9500007629395;28.05.2020 10:51:55;45,2000007629395;28.05.2020 10:51:55;55;28.05.2020 10:51:55;513;28.05.2020 10:51:55;86,3099975585938
28.05.2020 10:52:55;45,8199996948242;28.05.2020 10:52:55;45,2000007629395;28.05.2020 10:52:55;55;28.05.2020 10:52:55;514;28.05.2020 10:52:55;85,9899978637695
28.05.2020 10:53:55;45,9099998474121;28.05.2020 10:53:55;45,2000007629395;28.05.2020 10:53:55;55;28.05.2020 10:53:55;513;28.05.2020 10:53:55;86,1699981689453
28.05.2020 10:54:55;46,2799987792969;28.05.2020 10:54:55;45,2000007629395;28.05.2020 10:54:55;55;28.05.2020 10:54:55;512;28.05.2020 10:54:55;86,3099975585938
28.05.2020 10:55:55;45,8699989318848;28.05.2020 10:55:55;45,2000007629395;28.05.2020 10:55:55;55;28.05.2020 10:55:55;513;28.05.2020 10:55:55;86,0299987792969
28.05.2020 10:56:55;46,0900001525879;28.05.2020 10:56:55;45,2000007629395;28.05.2020 10:56:55;55;28.05.2020 10:56:55;512;28.05.2020 10:56:55;86,129997253418
28.05.2020 10:57:55;46,1199989318848;28.05.2020 10:57:55;45,2000007629395;28.05.2020 10:57:55;55;28.05.2020 10:57:55;511;28.05.2020 10:57:55;86,4499969482422
28.05.2020 10:58:55;46,0999984741211;28.05.2020 10:58:55;45,2000007629395;28.05.2020 10:58:55;55;28.05.2020 10:58:55;511;28.05.2020 10:58:55;86,2799987792969
28.05.2020 10:59:55;46,1399993896484;28.05.2020 10:59:55;45,2000007629395;28.05.2020 10:59:55;55;28.05.2020 10:59:55;512;28.05.2020 10:59:55;86,0999984741211
28.05.2020 11:00:55;43,6199989318848;28.05.2020 11:00:55;44,4000015258789;28.05.2020 11:00:55;55;28.05.2020 11:00:55;512;28.05.2020 11:00:55;83,5199966430664
28.05.2020 11:01:55;43,6599998474121;28.05.2020 11:01:55;44,4000015258789;28.05.2020 11:01:55;55;28.05.2020 11:01:55;513;28.05.2020 11:01:55;83,6899948120117
28.05.2020 11:02:55;43,8899993896484;28.05.2020 11:02:55;44,4000015258789;28.05.2020 11:02:55;55;28.05.2020 11:02:55;513;28.05.2020 11:02:55;83,3399963378906
28.05.2020 11:03:55;43,5400009155273;28.05.2020 11:03:55;44,4000015258789;28.05.2020 11:03:55;55;28.05.2020 11:03:55;515;28.05.2020 11:03:55;83,0599975585938
28.05.2020 11:04:55;43,7999992370605;28.05.2020 11:04:55;44,4000015258789;28.05.2020 11:04:55;55;28.05.2020 11:04:55;516;28.05.2020 11:04:55;83,6899948120117
28.05.2020 11:05:55;43,8299980163574;28.05.2020 11:05:55;44,4000015258789;28.05.2020 11:05:55;55;28.05.2020 11:05:55;516;28.05.2020 11:05:55;83,3399963378906
28.05.2020 11:06:55;43,5999984741211;28.05.2020 11:06:55;44,4000015258789;28.05.2020 11:06:55;55;28.05.2020 11:06:55;515;28.05.2020 11:06:55;83,6199951171875
28.05.2020 11:07:55;43,8699989318848;28.05.2020 11:07:55;44,4000015258789;28.05.2020 11:07:55;55;28.05.2020 11:07:55;515;28.05.2020 11:07:55;84,1199951171875
28.05.2020 11:08:55;43,9300003051758;28.05.2020 11:08:55;44,4000015258789;28.05.2020 11:08:55;55;28.05.2020 11:08:55;516;28.05.2020 11:08:55;83,2699966430664
28.05.2020 11:09:55;43,6599998474121;28.05.2020 11:09:55;44,4000015258789;28.05.2020 11:09:55;55;28.05.2020 11:09:55;516;28.05.2020 11:09:55;83,3399963378906
28.05.2020 11:10:55;43,3699989318848;28.05.2020 11:10:55;44,4000015258789;28.05.2020 11:10:55;55;28.05.2020 11:10:55;515;28.05.2020 11:10:55;83,0899963378906
28.05.2020 11:11:55;43,5599975585938;28.05.2020 11:11:55;44,4000015258789;28.05.2020 11:11:55;55;28.05.2020 11:11:55;515;28.05.2020 11:11:55;83,6599960327148
28.05.2020 11:12:55;43,5900001525879;28.05.2020 11:12:55;44,4000015258789;28.05.2020 11:12:55;55;28.05.2020 11:12:55;515;28.05.2020 11:12:55;82,879997253418
28.05.2020 11:13:55;43,8499984741211;28.05.2020 11:13:55;44,4000015258789;28.05.2020 11:13:55;55;28.05.2020 11:13:55;514;28.05.2020 11:13:55;83,6199951171875
28.05.2020 11:14:55;43,4199981689453;28.05.2020 11:14:55;44,4000015258789;28.05.2020 11:14:55;55;28.05.2020 11:14:55;513;28.05.2020 11:14:55;83,9799957275391
28.05.2020 11:15:55;43,8999977111816;28.05.2020 11:15:55;44,4000015258789;28.05.2020 11:15:55;55;28.05.2020 11:15:55;513;28.05.2020 11:15:55;83,7299957275391
28.05.2020 11:16:55;43,6199989318848;28.05.2020 11:16:55;44,4000015258789;28.05.2020 11:16:55;55;28.05.2020 11:16:55;513;28.05.2020 11:16:55;83,2699966430664
28.05.2020 11:17:55;43,3999977111816;28.05.2020 11:17:55;44,4000015258789;28.05.2020 11:17:55;55;28.05.2020 11:17:55;514;28.05.2020 11:17:55;83,6899948120117
28.05.2020 11:18:55;43,5599975585938;28.05.2020 11:18:55;44,4000015258789;28.05.2020 11:18:55;55;28.05.2020 11:18:55;512;28.05.2020 11:18:55;83,3399963378906
28.05.2020 11:19:55;43,9599990844727;28.05.2020 11:19:55;44,4000015258789;28.05.2020 11:19:55;55;28.05.2020 11:19:55;511;28.05.2020 11:19:55;83,8699951171875
28.05.2020 11:20:55;43,5799980163574;28.05.2020 11:20:55;44,4000015258789;28.05.2020 11:20:55;55;28.05.2020 11:20:55;511;28.05.2020 11:20:55;83,1599960327148
28.05.2020 11:21:55;43,7799987792969;28.05.2020 11:21:55;44,4000015258789;28.05.2020 11:21:55;55;28.05.2020 11:21:55;511;28.05.2020 11:21:55;83,2299957275391
28.05.2020 11:22:55;43,5099983215332;28.05.2020 11:22:55;44,4000015258789;28.05.2020 11:22:55;55;28.05.2020 11:22:55;513;28.05.2020 11:22:55;82,7699966430664
28.05.2020 11:23:55;43,9500007629395;28.05.2020 11:23:55;44,4000015258789;28.05.2020 11:23:55;55;28.05.2020 11:23:55;511;28.05.2020 11:23:55;83,7599945068359
28.05.2020 11:24:55;43,5900001525879;28.05.2020 11:24:55;44,4000015258789;28.05.2020 11:24:55;55;28.05.2020 11:24:55;512;28.05.2020 11:24:55;83,3399963378906
28.05.2020 11:25:55;43,689998626709;28.05.2020 11:25:55;44,4000015258789;28.05.2020 11:25:55;55;28.05.2020 11:25:55;511;28.05.2020 11:25:55;83,2999954223633
28.05.2020 11:26:55;43,6699981689453;28.05.2020 11:26:55;44,4000015258789;28.05.2020 11:26:55;55;28.05.2020 11:26:55;511;28.05.2020 11:26:55;83,9000015258789
28.05.2020 11:27:55;43,8099975585938;28.05.2020 11:27:55;44,4000015258789;28.05.2020 11:27:55;55;28.05.2020 11:27:55;512;28.05.2020 11:27:55;83,5899963378906
28.05.2020 11:28:55;43,5400009155273;28.05.2020 11:28:55;44,4000015258789;28.05.2020 11:28:55;55;28.05.2020 11:28:55;513;28.05.2020 11:28:55;83,2999954223633
28.05.2020 11:29:55;43,5400009155273;28.05.2020 11:29:55;44,4000015258789;28.05.2020 11:29:55;55;28.05.2020 11:29:55;514;28.05.2020 11:29:55;83,1999969482422
28.05.2020 11:30:55;43,7000007629395;28.05.2020 11:30:55;44,4000015258789;28.05.2020 11:30:55;55;28.05.2020 11:30:55;514;28.05.2020 11:30:55;84,0099945068359
28.05.2020 11:31:55;43,689998626709;28.05.2020 11:31:55;44,4000015258789;28.05.2020 11:31:55;55;28.05.2020 11:31:55;515;28.05.2020 11:31:55;83,7599945068359
28.05.2020 11:32:55;43,5699996948242;28.05.2020 11:32:55;44,4000015258789;28.05.2020 11:32:55;55;28.05.2020 11:32:55;514;28.05.2020 11:32:55;83,4399948120117
28.05.2020 11:33:55;43,689998626709;28.05.2020 11:33:55;44,4000015258789;28.05.2020 11:33:55;55;28.05.2020 11:33:55;514;28.05.2020 11:33:55;83,5199966430664
28.05.2020 11:34:55;43,6699981689453;28.05.2020 11:34:55;44,4000015258789;28.05.2020 11:34:55;55;28.05.2020 11:34:55;514;28.05.2020 11:34:55;83,6899948120117
28.05.2020 11:35:55;43,7700004577637;28.05.2020 11:35:55;44,4000015258789;28.05.2020 11:35:55;55;28.05.2020 11:35:55;514;28.05.2020 11:35:55;83,9000015258789
28.05.2020 11:36:55;43,8600006103516;28.05.2020 11:36:55;44,4000015258789;28.05.2020 11:36:55;55;28.05.2020 11:36:55;514;28.05.2020 11:36:55;84,1199951171875
28.05.2020 11:37:55;43,4300003051758;28.05.2020 11:37:55;44,4000015258789;28.05.2020 11:37:55;55;28.05.2020 11:37:55;514;28.05.2020 11:37:55;83,129997253418
28.05.2020 11:38:55;43,7999992370605;28.05.2020 11:38:55;44,4000015258789;28.05.2020 11:38:55;55;28.05.2020 11:38:55;513;28.05.2020 11:38:55;83,9399948120117
28.05.2020 11:39:55;43,7700004577637;28.05.2020 11:39:55;44,4000015258789;28.05.2020 11:39:55;55;28.05.2020 11:39:55;512;28.05.2020 11:39:55;83,9399948120117
28.05.2020 11:40:55;43,8099975585938;28.05.2020 11:40:55;44,4000015258789;28.05.2020 11:40:55;55;28.05.2020 11:40:55;512;28.05.2020 11:40:55;83,6899948120117
28.05.2020 11:41:55;43,8499984741211;28.05.2020 11:41:55;44,4000015258789;28.05.2020 11:41:55;55;28.05.2020 11:41:55;512;28.05.2020 11:41:55;83,9799957275391
28.05.2020 11:42:55;43,8299980163574;28.05.2020 11:42:55;44,4000015258789;28.05.2020 11:42:55;55;28.05.2020 11:42:55;513;28.05.2020 11:42:55;83,4099960327148
28.05.2020 11:43:55;43,5699996948242;28.05.2020 11:43:55;44,4000015258789;28.05.2020 11:43:55;55;28.05.2020 11:43:55;513;28.05.2020 11:43:55;83,9000015258789
28.05.2020 11:44:55;43,5099983215332;28.05.2020 11:44:55;44,4000015258789;28.05.2020 11:44:55;55;28.05.2020 11:44:55;512;28.05.2020 11:44:55;83,7999954223633
28.05.2020 11:45:55;43,8699989318848;28.05.2020 11:45:55;44,4000015258789;28.05.2020 11:45:55;55;28.05.2020 11:45:55;513;28.05.2020 11:45:55;83,3699951171875
28.05.2020 11:46:55;43,7599983215332;28.05.2020 11:46:55;44,4000015258789;28.05.2020 11:46:55;55;28.05.2020 11:46:55;513;28.05.2020 11:46:55;83,4099960327148
28.05.2020 11:47:55;43,4899978637695;28.05.2020 11:47:55;44,4000015258789;28.05.2020 11:47:55;55;28.05.2020 11:47:55;513;28.05.2020 11:47:55;83,6599960327148
28.05.2020 11:48:55;43,6100006103516;28.05.2020 11:48:55;44,4000015258789;28.05.2020 11:48:55;55;28.05.2020 11:48:55;513;28.05.2020 11:48:55;83,4099960327148
28.05.2020 11:49:55;43,879997253418;28.05.2020 11:49:55;44,4000015258789;28.05.2020 11:49:55;55;28.05.2020 11:49:55;513;28.05.2020 11:49:55;83,9799957275391
28.05.2020 11:50:55;43,5299987792969;28.05.2020 11:50:55;44,4000015258789;28.05.2020 11:50:55;55;28.05.2020 11:50:55;514;28.05.2020 11:50:55;83,9799957275391
